,sku_id,sku_name,period,quantity,net_sales
1136,105905,BETADINE RTU THROAT GARGLE 200ML,2024-03,0,0
1137,105905,BETADINE RTU THROAT GARGLE 200ML,2024-04,0,0
1138,105905,BETADINE RTU THROAT GARGLE 200ML,2024-05,0,0
1139,105905,BETADINE RTU THROAT GARGLE 200ML,2024-06,0,0
1140,105905,BETADINE RTU THROAT GARGLE 200ML,2024-07,0,0
1141,105905,BETADINE RTU THROAT GARGLE 200ML,2024-08,0,0
1142,105905,BETADINE RTU THROAT GARGLE 200ML,2024-09,0,0
1143,105905,BETADINE RTU THROAT GARGLE 200ML,2024-10,0,0
1144,105905,BETADINE RTU THROAT GARGLE 200ML,2024-11,0,0
1145,105905,BETADINE RTU THROAT GARGLE 200ML,2024-12,0,0
1146,105905,BETADINE RTU THROAT GARGLE 200ML,2025-01,0,0
1147,105905,BETADINE RTU THROAT GARGLE 200ML,2025-02,0,0
1148,105905,BETADINE RTU THROAT GARGLE 200ML,2025-03,0,0
1149,105905,BETADINE RTU THROAT GARGLE 200ML,2025-04,0,0
1150,105905,BETADINE RTU THROAT GARGLE 200ML,2025-05,0,0
1151,105905,BETADINE RTU THROAT GARGLE 200ML,2025-06,0,0
1152,105905,BETADINE RTU THROAT GARGLE 200ML,2025-07,"13,848","180,690"
1153,105905,BETADINE RTU THROAT GARGLE 200ML,2025-08,648,"3,371"
1154,105905,BETADINE RTU THROAT GARGLE 200ML,2025-09,"1,632","12,863"
1155,105905,BETADINE RTU THROAT GARGLE 200ML,2025-10,"6,696","81,773"
1156,105905,BETADINE RTU THROAT GARGLE 200ML,2025-11,"5,016","61,455"
1157,105905,BETADINE RTU THROAT GARGLE 200ML,2025-12,"2,712","30,862"
1158,105905,BETADINE RTU THROAT GARGLE 200ML,2026-01,"6,045","69,286"
1159,105905,BETADINE RTU THROAT GARGLE 200ML,2026-02,"10,692","130,594"
1160,105905,BETADINE RTU THROAT GARGLE 200ML,2026-03,"16,383","184,879"
1161,105907,BETADINE ANTISEP FIRST AID CREAM 45G,2024-01,0,0
1162,105907,BETADINE ANTISEP FIRST AID CREAM 45G,2024-02,0,0
1163,105907,BETADINE ANTISEP FIRST AID CREAM 45G,2024-03,0,0
1164,105907,BETADINE ANTISEP FIRST AID CREAM 45G,2024-04,0,0
1165,105907,BETADINE ANTISEP FIRST AID CREAM 45G,2024-05,0,0
1166,105907,BETADINE ANTISEP FIRST AID CREAM 45G,2024-06,0,0
1167,105907,BETADINE ANTISEP FIRST AID CREAM 45G,2024-07,0,0
1168,105907,BETADINE ANTISEP FIRST AID CREAM 45G,2024-08,0,0
1169,105907,BETADINE ANTISEP FIRST AID CREAM 45G,2024-09,0,0
1170,105907,BETADINE ANTISEP FIRST AID CREAM 45G,2024-10,0,0
1171,105907,BETADINE ANTISEP FIRST AID CREAM 45G,2024-11,0,0
1172,105907,BETADINE ANTISEP FIRST AID CREAM 45G,2024-12,0,0
1173,105907,BETADINE ANTISEP FIRST AID CREAM 45G,2025-01,0,0
1174,105907,BETADINE ANTISEP FIRST AID CREAM 45G,2025-02,0,0
1175,105907,BETADINE ANTISEP FIRST AID CREAM 45G,2025-03,0,0
1176,105907,BETADINE ANTISEP FIRST AID CREAM 45G,2025-04,0,0
1177,105907,BETADINE ANTISEP FIRST AID CREAM 45G,2025-05,0,0
1178,105907,BETADINE ANTISEP FIRST AID CREAM 45G,2025-06,0,0
1179,105907,BETADINE ANTISEP FIRST AID CREAM 45G,2025-07,0,0
1180,105907,BETADINE ANTISEP FIRST AID CREAM 45G,2025-08,"10,408","126,477"
1181,105907,BETADINE ANTISEP FIRST AID CREAM 45G,2025-09,"2,312","29,899"
1182,105907,BETADINE ANTISEP FIRST AID CREAM 45G,2025-10,"1,548","18,053"
1183,105907,BETADINE ANTISEP FIRST AID CREAM 45G,2025-11,600,"5,536"
1184,105907,BETADINE ANTISEP FIRST AID CREAM 45G,2025-12,492,"5,198"
1185,105907,BETADINE ANTISEP FIRST AID CREAM 45G,2026-01,248,"2,663"
1186,105907,BETADINE ANTISEP FIRST AID CREAM 45G,2026-02,616,"6,699"
1187,105907,BETADINE ANTISEP FIRST AID CREAM 45G,2026-03,12,105
1188,105928,RETRIEVE ONE 1% RETINOL SERUM 30ML,2024-01,0,0
1189,105928,RETRIEVE ONE 1% RETINOL SERUM 30ML,2024-02,0,0
1190,105928,RETRIEVE ONE 1% RETINOL SERUM 30ML,2024-03,0,0
1191,105928,RETRIEVE ONE 1% RETINOL SERUM 30ML,2024-04,0,0
1192,105928,RETRIEVE ONE 1% RETINOL SERUM 30ML,2024-05,0,0
1193,105928,RETRIEVE ONE 1% RETINOL SERUM 30ML,2024-06,0,0
1194,105928,RETRIEVE ONE 1% RETINOL SERUM 30ML,2024-07,0,0
1195,105928,RETRIEVE ONE 1% RETINOL SERUM 30ML,2024-08,0,0
1196,105928,RETRIEVE ONE 1% RETINOL SERUM 30ML,2024-09,0,0
1197,105928,RETRIEVE ONE 1% RETINOL SERUM 30ML,2024-10,0,0
1198,105928,RETRIEVE ONE 1% RETINOL SERUM 30ML,2024-11,0,0
1199,105928,RETRIEVE ONE 1% RETINOL SERUM 30ML,2024-12,0,0
1200,105928,RETRIEVE ONE 1% RETINOL SERUM 30ML,2025-01,0,0
1201,105928,RETRIEVE ONE 1% RETINOL SERUM 30ML,2025-02,0,0
1202,105928,RETRIEVE ONE 1% RETINOL SERUM 30ML,2025-03,0,0
1203,105928,RETRIEVE ONE 1% RETINOL SERUM 30ML,2025-04,0,0
1204,105928,RETRIEVE ONE 1% RETINOL SERUM 30ML,2025-05,0,0
1205,105928,RETRIEVE ONE 1% RETINOL SERUM 30ML,2025-06,0,0
1206,105928,RETRIEVE ONE 1% RETINOL SERUM 30ML,2025-07,48,"2,180"
1207,105928,RETRIEVE ONE 1% RETINOL SERUM 30ML,2025-08,0,0
1208,105928,RETRIEVE ONE 1% RETINOL SERUM 30ML,2025-09,0,0
1209,105928,RETRIEVE ONE 1% RETINOL SERUM 30ML,2025-10,0,0
1210,105928,RETRIEVE ONE 1% RETINOL SERUM 30ML,2025-11,0,0
1211,105928,RETRIEVE ONE 1% RETINOL SERUM 30ML,2025-12,48,"2,180"
1212,105928,RETRIEVE ONE 1% RETINOL SERUM 30ML,2026-01,0,0
1213,105928,RETRIEVE ONE 1% RETINOL SERUM 30ML,2026-02,48,"2,180"
1214,105928,RETRIEVE ONE 1% RETINOL SERUM 30ML,2026-03,0,0
1215,105935,BETADINE CLEAR ANTISEP SPRAY 30ML ID,2024-01,0,0
1216,105935,BETADINE CLEAR ANTISEP SPRAY 30ML ID,2024-02,0,0
1217,105935,BETADINE CLEAR ANTISEP SPRAY 30ML ID,2024-03,0,0
1218,105935,BETADINE CLEAR ANTISEP SPRAY 30ML ID,2024-04,0,0
1219,105935,BETADINE CLEAR ANTISEP SPRAY 30ML ID,2024-05,0,0
1220,105935,BETADINE CLEAR ANTISEP SPRAY 30ML ID,2024-06,0,0
1221,105935,BETADINE CLEAR ANTISEP SPRAY 30ML ID,2024-07,0,0
1222,105935,BETADINE CLEAR ANTISEP SPRAY 30ML ID,2024-08,0,0
1223,105935,BETADINE CLEAR ANTISEP SPRAY 30ML ID,2024-09,0,0
1224,105935,BETADINE CLEAR ANTISEP SPRAY 30ML ID,2024-10,0,0
1225,105935,BETADINE CLEAR ANTISEP SPRAY 30ML ID,2024-11,0,0
1226,105935,BETADINE CLEAR ANTISEP SPRAY 30ML ID,2024-12,0,0
1227,105935,BETADINE CLEAR ANTISEP SPRAY 30ML ID,2025-01,0,0
1228,105935,BETADINE CLEAR ANTISEP SPRAY 30ML ID,2025-02,0,0
1229,105935,BETADINE CLEAR ANTISEP SPRAY 30ML ID,2025-03,0,0
1230,105935,BETADINE CLEAR ANTISEP SPRAY 30ML ID,2025-04,0,0
1231,105935,BETADINE CLEAR ANTISEP SPRAY 30ML ID,2025-05,0,0
1232,105935,BETADINE CLEAR ANTISEP SPRAY 30ML ID,2025-06,0,0
1233,105935,BETADINE CLEAR ANTISEP SPRAY 30ML ID,2025-07,0,0
1234,105935,BETADINE CLEAR ANTISEP SPRAY 30ML ID,2025-08,0,0
1235,105935,BETADINE CLEAR ANTISEP SPRAY 30ML ID,2025-09,0,0
1236,105935,BETADINE CLEAR ANTISEP SPRAY 30ML ID,2025-10,0,0
1237,105935,BETADINE CLEAR ANTISEP SPRAY 30ML ID,2025-11,"7,500","18,696"
1238,105935,BETADINE CLEAR ANTISEP SPRAY 30ML ID,2025-12,"21,504","52,526"
1239,105935,BETADINE CLEAR ANTISEP SPRAY 30ML ID,2026-01,"16,632","40,709"
1240,105935,BETADINE CLEAR ANTISEP SPRAY 30ML ID,2026-02,"14,112","34,659"
1241,105935,BETADINE CLEAR ANTISEP SPRAY 30ML ID,2026-03,"6,437","15,728"
1242,105936,BETADINE CLEAR ANTISEP GEL 10ML ID,2024-01,0,0
1243,105936,BETADINE CLEAR ANTISEP GEL 10ML ID,2024-02,0,0
1244,105936,BETADINE CLEAR ANTISEP GEL 10ML ID,2024-03,0,0
1245,105936,BETADINE CLEAR ANTISEP GEL 10ML ID,2024-04,0,0
1246,105936,BETADINE CLEAR ANTISEP GEL 10ML ID,2024-05,0,0
1247,105936,BETADINE CLEAR ANTISEP GEL 10ML ID,2024-06,0,0
1248,105936,BETADINE CLEAR ANTISEP GEL 10ML ID,2024-07,0,0
1249,105936,BETADINE CLEAR ANTISEP GEL 10ML ID,2024-08,0,0
1250,105936,BETADINE CLEAR ANTISEP GEL 10ML ID,2024-09,0,0
1251,105936,BETADINE CLEAR ANTISEP GEL 10ML ID,2024-10,0,0
1252,105936,BETADINE CLEAR ANTISEP GEL 10ML ID,2024-11,0,0
1253,105936,BETADINE CLEAR ANTISEP GEL 10ML ID,2024-12,0,0
1254,105936,BETADINE CLEAR ANTISEP GEL 10ML ID,2025-01,0,0
1255,105936,BETADINE CLEAR ANTISEP GEL 10ML ID,2025-02,0,0
1256,105936,BETADINE CLEAR ANTISEP GEL 10ML ID,2025-03,0,0
1257,105936,BETADINE CLEAR ANTISEP GEL 10ML ID,2025-04,0,0
1258,105936,BETADINE CLEAR ANTISEP GEL 10ML ID,2025-05,0,0
1259,105936,BETADINE CLEAR ANTISEP GEL 10ML ID,2025-06,0,0
1260,105936,BETADINE CLEAR ANTISEP GEL 10ML ID,2025-07,0,0
1261,105936,BETADINE CLEAR ANTISEP GEL 10ML ID,2025-08,0,0
1262,105936,BETADINE CLEAR ANTISEP GEL 10ML ID,2025-09,0,0
1263,105936,BETADINE CLEAR ANTISEP GEL 10ML ID,2025-10,0,0
1264,105936,BETADINE CLEAR ANTISEP GEL 10ML ID,2025-11,"9,800","19,543"
1265,105936,BETADINE CLEAR ANTISEP GEL 10ML ID,2025-12,"13,120","25,594"
1266,105936,BETADINE CLEAR ANTISEP GEL 10ML ID,2026-01,"11,890","23,323"
1267,105936,BETADINE CLEAR ANTISEP GEL 10ML ID,2026-02,"10,130","19,964"
1268,105936,BETADINE CLEAR ANTISEP GEL 10ML ID,2026-03,"3,340","6,596"
1269,105937,DIFFLAM ELDERBERRY M BERRY DROP 8 SG,2024-01,0,0
1270,105937,DIFFLAM ELDERBERRY M BERRY DROP 8 SG,2024-02,0,0
1271,105937,DIFFLAM ELDERBERRY M BERRY DROP 8 SG,2024-03,0,0
1272,105937,DIFFLAM ELDERBERRY M BERRY DROP 8 SG,2024-04,0,0
1273,105937,DIFFLAM ELDERBERRY M BERRY DROP 8 SG,2024-05,0,0
1274,105937,DIFFLAM ELDERBERRY M BERRY DROP 8 SG,2024-06,0,0
1275,105937,DIFFLAM ELDERBERRY M BERRY DROP 8 SG,2024-07,0,0
1276,105937,DIFFLAM ELDERBERRY M BERRY DROP 8 SG,2024-08,0,0
1277,105937,DIFFLAM ELDERBERRY M BERRY DROP 8 SG,2024-09,0,0
1278,105937,DIFFLAM ELDERBERRY M BERRY DROP 8 SG,2024-10,0,0
1279,105937,DIFFLAM ELDERBERRY M BERRY DROP 8 SG,2024-11,0,0
1280,105937,DIFFLAM ELDERBERRY M BERRY DROP 8 SG,2024-12,0,0
1281,105937,DIFFLAM ELDERBERRY M BERRY DROP 8 SG,2025-01,0,0
1282,105937,DIFFLAM ELDERBERRY M BERRY DROP 8 SG,2025-02,0,0
1283,105937,DIFFLAM ELDERBERRY M BERRY DROP 8 SG,2025-03,0,0
1284,105937,DIFFLAM ELDERBERRY M BERRY DROP 8 SG,2025-04,0,0
1285,105937,DIFFLAM ELDERBERRY M BERRY DROP 8 SG,2025-05,0,0
1286,105937,DIFFLAM ELDERBERRY M BERRY DROP 8 SG,2025-06,0,0
1287,105937,DIFFLAM ELDERBERRY M BERRY DROP 8 SG,2025-07,0,0
1288,105937,DIFFLAM ELDERBERRY M BERRY DROP 8 SG,2025-08,"12,960","29,448"
1289,105937,DIFFLAM ELDERBERRY M BERRY DROP 8 SG,2025-09,"5,184","11,779"
1290,105937,DIFFLAM ELDERBERRY M BERRY DROP 8 SG,2025-10,0,0
1291,105937,DIFFLAM ELDERBERRY M BERRY DROP 8 SG,2025-11,0,0
1292,105937,DIFFLAM ELDERBERRY M BERRY DROP 8 SG,2025-12,0,0
1293,105937,DIFFLAM ELDERBERRY M BERRY DROP 8 SG,2026-01,"5,184","12,021"
1294,105937,DIFFLAM ELDERBERRY M BERRY DROP 8 SG,2026-02,0,0
1295,105937,DIFFLAM ELDERBERRY M BERRY DROP 8 SG,2026-03,0,0
1296,105938,DIFFLAM ELDERBERRY M BERRY DROP18 SG,2024-01,0,0
1297,105938,DIFFLAM ELDERBERRY M BERRY DROP18 SG,2024-02,0,0
1298,105938,DIFFLAM ELDERBERRY M BERRY DROP18 SG,2024-03,0,0
1299,105938,DIFFLAM ELDERBERRY M BERRY DROP18 SG,2024-04,0,0
1300,105938,DIFFLAM ELDERBERRY M BERRY DROP18 SG,2024-05,0,0
1301,105938,DIFFLAM ELDERBERRY M BERRY DROP18 SG,2024-06,0,0
1302,105938,DIFFLAM ELDERBERRY M BERRY DROP18 SG,2024-07,0,0
1303,105938,DIFFLAM ELDERBERRY M BERRY DROP18 SG,2024-08,0,0
1304,105938,DIFFLAM ELDERBERRY M BERRY DROP18 SG,2024-09,0,0
1305,105938,DIFFLAM ELDERBERRY M BERRY DROP18 SG,2024-10,0,0
1306,105938,DIFFLAM ELDERBERRY M BERRY DROP18 SG,2024-11,0,0
1307,105938,DIFFLAM ELDERBERRY M BERRY DROP18 SG,2024-12,0,0
1308,105938,DIFFLAM ELDERBERRY M BERRY DROP18 SG,2025-01,0,0
1309,105938,DIFFLAM ELDERBERRY M BERRY DROP18 SG,2025-02,0,0
1310,105938,DIFFLAM ELDERBERRY M BERRY DROP18 SG,2025-03,0,0
1311,105938,DIFFLAM ELDERBERRY M BERRY DROP18 SG,2025-04,0,0
1312,105938,DIFFLAM ELDERBERRY M BERRY DROP18 SG,2025-05,0,0
1313,105938,DIFFLAM ELDERBERRY M BERRY DROP18 SG,2025-06,0,0
1314,105938,DIFFLAM ELDERBERRY M BERRY DROP18 SG,2025-07,0,0
1315,105938,DIFFLAM ELDERBERRY M BERRY DROP18 SG,2025-08,"7,776","33,771"
1316,105938,DIFFLAM ELDERBERRY M BERRY DROP18 SG,2025-09,"8,424","36,585"
1317,105938,DIFFLAM ELDERBERRY M BERRY DROP18 SG,2025-10,0,0
1318,105938,DIFFLAM ELDERBERRY M BERRY DROP18 SG,2025-11,"16,956","73,639"
1319,105938,DIFFLAM ELDERBERRY M BERRY DROP18 SG,2025-12,0,0
1320,105938,DIFFLAM ELDERBERRY M BERRY DROP18 SG,2026-01,"6,479","28,717"
1321,105938,DIFFLAM ELDERBERRY M BERRY DROP18 SG,2026-02,"7,776","33,771"
1322,105938,DIFFLAM ELDERBERRY M BERRY DROP18 SG,2026-03,"10,368","45,028"
1323,105939,DIFFLAM MANUKA HONEY DROP 8 SG,2024-01,0,0
1324,105939,DIFFLAM MANUKA HONEY DROP 8 SG,2024-02,0,0
1325,105939,DIFFLAM MANUKA HONEY DROP 8 SG,2024-03,0,0
1326,105939,DIFFLAM MANUKA HONEY DROP 8 SG,2024-04,0,0
1327,105939,DIFFLAM MANUKA HONEY DROP 8 SG,2024-05,0,0
1328,105939,DIFFLAM MANUKA HONEY DROP 8 SG,2024-06,0,0
1329,105939,DIFFLAM MANUKA HONEY DROP 8 SG,2024-07,0,0
1330,105939,DIFFLAM MANUKA HONEY DROP 8 SG,2024-08,0,0
1331,105939,DIFFLAM MANUKA HONEY DROP 8 SG,2024-09,0,0
1332,105939,DIFFLAM MANUKA HONEY DROP 8 SG,2024-10,0,0
1333,105939,DIFFLAM MANUKA HONEY DROP 8 SG,2024-11,0,0
1334,105939,DIFFLAM MANUKA HONEY DROP 8 SG,2024-12,0,0
1335,105939,DIFFLAM MANUKA HONEY DROP 8 SG,2025-01,0,0
1336,105939,DIFFLAM MANUKA HONEY DROP 8 SG,2025-02,0,0
1337,105939,DIFFLAM MANUKA HONEY DROP 8 SG,2025-03,0,0
1338,105939,DIFFLAM MANUKA HONEY DROP 8 SG,2025-04,0,0
1339,105939,DIFFLAM MANUKA HONEY DROP 8 SG,2025-05,0,0
1340,105939,DIFFLAM MANUKA HONEY DROP 8 SG,2025-06,0,0
1341,105939,DIFFLAM MANUKA HONEY DROP 8 SG,2025-07,0,0
1342,105939,DIFFLAM MANUKA HONEY DROP 8 SG,2025-08,"12,960","29,448"
1343,105939,DIFFLAM MANUKA HONEY DROP 8 SG,2025-09,"5,184","11,779"
1344,105939,DIFFLAM MANUKA HONEY DROP 8 SG,2025-10,0,0
1345,105939,DIFFLAM MANUKA HONEY DROP 8 SG,2025-11,0,0
1346,105939,DIFFLAM MANUKA HONEY DROP 8 SG,2025-12,0,0
1347,105939,DIFFLAM MANUKA HONEY DROP 8 SG,2026-01,"5,184","12,021"
1348,105939,DIFFLAM MANUKA HONEY DROP 8 SG,2026-02,0,0
1349,105939,DIFFLAM MANUKA HONEY DROP 8 SG,2026-03,0,0
1350,105940,DIFFLAM MANUKA HONEY DROP 18 SG,2024-01,0,0
1351,105940,DIFFLAM MANUKA HONEY DROP 18 SG,2024-02,0,0
1352,105940,DIFFLAM MANUKA HONEY DROP 18 SG,2024-03,0,0
1353,105940,DIFFLAM MANUKA HONEY DROP 18 SG,2024-04,0,0
1354,105940,DIFFLAM MANUKA HONEY DROP 18 SG,2024-05,0,0
1355,105940,DIFFLAM MANUKA HONEY DROP 18 SG,2024-06,0,0
1356,105940,DIFFLAM MANUKA HONEY DROP 18 SG,2024-07,0,0
1357,105940,DIFFLAM MANUKA HONEY DROP 18 SG,2024-08,0,0
1358,105940,DIFFLAM MANUKA HONEY DROP 18 SG,2024-09,0,0
1359,105940,DIFFLAM MANUKA HONEY DROP 18 SG,2024-10,0,0
1360,105940,DIFFLAM MANUKA HONEY DROP 18 SG,2024-11,0,0
1361,105940,DIFFLAM MANUKA HONEY DROP 18 SG,2024-12,0,0
1362,105940,DIFFLAM MANUKA HONEY DROP 18 SG,2025-01,0,0
1363,105940,DIFFLAM MANUKA HONEY DROP 18 SG,2025-02,0,0
1364,105940,DIFFLAM MANUKA HONEY DROP 18 SG,2025-03,0,0
1365,105940,DIFFLAM MANUKA HONEY DROP 18 SG,2025-04,0,0
1366,105940,DIFFLAM MANUKA HONEY DROP 18 SG,2025-05,0,0
1367,105940,DIFFLAM MANUKA HONEY DROP 18 SG,2025-06,0,0
1368,105940,DIFFLAM MANUKA HONEY DROP 18 SG,2025-07,0,0
1369,105940,DIFFLAM MANUKA HONEY DROP 18 SG,2025-08,"7,776","33,771"
1370,105940,DIFFLAM MANUKA HONEY DROP 18 SG,2025-09,"8,208","35,647"
1371,105940,DIFFLAM MANUKA HONEY DROP 18 SG,2025-10,0,0
1372,105940,DIFFLAM MANUKA HONEY DROP 18 SG,2025-11,"16,416","71,294"
1373,105940,DIFFLAM MANUKA HONEY DROP 18 SG,2025-12,0,0
1374,105940,DIFFLAM MANUKA HONEY DROP 18 SG,2026-01,"16,415","72,756"
1375,105940,DIFFLAM MANUKA HONEY DROP 18 SG,2026-02,"9,072","39,399"
1376,105940,DIFFLAM MANUKA HONEY DROP 18 SG,2026-03,"6,480","28,142"
1377,105945,FLUGON COLD&FLU D/N SUPPORT TAB24 SA,2024-01,0,0
1378,105945,FLUGON COLD&FLU D/N SUPPORT TAB24 SA,2024-02,0,0
1379,105945,FLUGON COLD&FLU D/N SUPPORT TAB24 SA,2024-03,0,0
1380,105945,FLUGON COLD&FLU D/N SUPPORT TAB24 SA,2024-04,0,0
1381,105945,FLUGON COLD&FLU D/N SUPPORT TAB24 SA,2024-05,0,0
1382,105945,FLUGON COLD&FLU D/N SUPPORT TAB24 SA,2024-06,0,0
1383,105945,FLUGON COLD&FLU D/N SUPPORT TAB24 SA,2024-07,0,0
1384,105945,FLUGON COLD&FLU D/N SUPPORT TAB24 SA,2024-08,0,0
1385,105945,FLUGON COLD&FLU D/N SUPPORT TAB24 SA,2024-09,0,0
1386,105945,FLUGON COLD&FLU D/N SUPPORT TAB24 SA,2024-10,0,0
1387,105945,FLUGON COLD&FLU D/N SUPPORT TAB24 SA,2024-11,0,0
1388,105945,FLUGON COLD&FLU D/N SUPPORT TAB24 SA,2024-12,0,0
1389,105945,FLUGON COLD&FLU D/N SUPPORT TAB24 SA,2025-01,0,0
1390,105945,FLUGON COLD&FLU D/N SUPPORT TAB24 SA,2025-02,0,0
1391,105945,FLUGON COLD&FLU D/N SUPPORT TAB24 SA,2025-03,0,0
1392,105945,FLUGON COLD&FLU D/N SUPPORT TAB24 SA,2025-04,0,0
1393,105945,FLUGON COLD&FLU D/N SUPPORT TAB24 SA,2025-05,"4,356","27,936"
1394,105945,FLUGON COLD&FLU D/N SUPPORT TAB24 SA,2025-06,"4,081","21,426"
1395,105945,FLUGON COLD&FLU D/N SUPPORT TAB24 SA,2025-07,928,"3,124"
1396,105945,FLUGON COLD&FLU D/N SUPPORT TAB24 SA,2025-08,"1,002","3,482"
1397,105945,FLUGON COLD&FLU D/N SUPPORT TAB24 SA,2025-09,"1,166","6,266"
1398,105945,FLUGON COLD&FLU D/N SUPPORT TAB24 SA,2025-10,723,"4,778"
1399,105945,FLUGON COLD&FLU D/N SUPPORT TAB24 SA,2025-11,557,"2,630"
1400,105945,FLUGON COLD&FLU D/N SUPPORT TAB24 SA,2025-12,768,"7,160"
1401,105945,FLUGON COLD&FLU D/N SUPPORT TAB24 SA,2026-01,871,"3,769"
1402,105945,FLUGON COLD&FLU D/N SUPPORT TAB24 SA,2026-02,"1,442","8,535"
1403,105945,FLUGON COLD&FLU D/N SUPPORT TAB24 SA,2026-03,0,0
1404,105964,SENOKOT LAXATIVE GUMMIES 60S CA,2024-01,0,0
1405,105964,SENOKOT LAXATIVE GUMMIES 60S CA,2024-02,0,0
1406,105964,SENOKOT LAXATIVE GUMMIES 60S CA,2024-03,0,0
1407,105964,SENOKOT LAXATIVE GUMMIES 60S CA,2024-04,0,0
1408,105964,SENOKOT LAXATIVE GUMMIES 60S CA,2024-05,0,0
1409,105964,SENOKOT LAXATIVE GUMMIES 60S CA,2024-06,0,0
1410,105964,SENOKOT LAXATIVE GUMMIES 60S CA,2024-07,0,0
1411,105964,SENOKOT LAXATIVE GUMMIES 60S CA,2024-08,0,0
1412,105964,SENOKOT LAXATIVE GUMMIES 60S CA,2024-09,0,0
1413,105964,SENOKOT LAXATIVE GUMMIES 60S CA,2024-10,0,0
1414,105964,SENOKOT LAXATIVE GUMMIES 60S CA,2024-11,0,0
1415,105964,SENOKOT LAXATIVE GUMMIES 60S CA,2024-12,0,0
1416,105964,SENOKOT LAXATIVE GUMMIES 60S CA,2025-01,0,0
1417,105964,SENOKOT LAXATIVE GUMMIES 60S CA,2025-02,0,0
1418,105964,SENOKOT LAXATIVE GUMMIES 60S CA,2025-03,0,0
1419,105964,SENOKOT LAXATIVE GUMMIES 60S CA,2025-04,0,0
1420,105964,SENOKOT LAXATIVE GUMMIES 60S CA,2025-05,0,0
1421,105964,SENOKOT LAXATIVE GUMMIES 60S CA,2025-06,0,0
1422,105964,SENOKOT LAXATIVE GUMMIES 60S CA,2025-07,"19,644","222,870"
1423,105964,SENOKOT LAXATIVE GUMMIES 60S CA,2025-08,0,0
1424,105964,SENOKOT LAXATIVE GUMMIES 60S CA,2025-09,0,0
1425,105964,SENOKOT LAXATIVE GUMMIES 60S CA,2025-10,"4,980","56,500"
1426,105964,SENOKOT LAXATIVE GUMMIES 60S CA,2025-11,0,0
1427,105964,SENOKOT LAXATIVE GUMMIES 60S CA,2025-12,"32,997","374,366"
1428,105964,SENOKOT LAXATIVE GUMMIES 60S CA,2026-01,0,0
1429,105964,SENOKOT LAXATIVE GUMMIES 60S CA,2026-02,0,0
1430,105964,SENOKOT LAXATIVE GUMMIES 60S CA,2026-03,0,0
1431,105965,PREGOMEGA PLATINUM TAB 30 SA,2024-01,0,0
1432,105965,PREGOMEGA PLATINUM TAB 30 SA,2024-02,0,0
1433,105965,PREGOMEGA PLATINUM TAB 30 SA,2024-03,0,0
1434,105965,PREGOMEGA PLATINUM TAB 30 SA,2024-04,0,0
1435,105965,PREGOMEGA PLATINUM TAB 30 SA,2024-05,0,0
1436,105965,PREGOMEGA PLATINUM TAB 30 SA,2024-06,0,0
1437,105965,PREGOMEGA PLATINUM TAB 30 SA,2024-07,0,0
1438,105965,PREGOMEGA PLATINUM TAB 30 SA,2024-08,0,0
1439,105965,PREGOMEGA PLATINUM TAB 30 SA,2024-09,0,0
1440,105965,PREGOMEGA PLATINUM TAB 30 SA,2024-10,0,0
1441,105965,PREGOMEGA PLATINUM TAB 30 SA,2024-11,0,0
1442,105965,PREGOMEGA PLATINUM TAB 30 SA,2024-12,0,0
1443,105965,PREGOMEGA PLATINUM TAB 30 SA,2025-01,0,0
1444,105965,PREGOMEGA PLATINUM TAB 30 SA,2025-02,0,0
1445,105965,PREGOMEGA PLATINUM TAB 30 SA,2025-03,0,0
1446,105965,PREGOMEGA PLATINUM TAB 30 SA,2025-04,0,0
1447,105965,PREGOMEGA PLATINUM TAB 30 SA,2025-05,0,0
1448,105965,PREGOMEGA PLATINUM TAB 30 SA,2025-06,0,0
1449,105965,PREGOMEGA PLATINUM TAB 30 SA,2025-07,0,0
1450,105965,PREGOMEGA PLATINUM TAB 30 SA,2025-08,"5,621","103,995"
1451,105965,PREGOMEGA PLATINUM TAB 30 SA,2025-09,"2,451","45,375"
1452,105965,PREGOMEGA PLATINUM TAB 30 SA,2025-10,522,"9,310"
1453,105965,PREGOMEGA PLATINUM TAB 30 SA,2025-11,271,"4,782"
1454,105965,PREGOMEGA PLATINUM TAB 30 SA,2025-12,"1,957","36,246"
1455,105965,PREGOMEGA PLATINUM TAB 30 SA,2026-01,"2,400","32,573"
1456,105965,PREGOMEGA PLATINUM TAB 30 SA,2026-02,"2,853","49,404"
1457,105965,PREGOMEGA PLATINUM TAB 30 SA,2026-03,0,0
1458,105966,DEMAZIN 2% ITCH RELIEF CREAM 25G SA,2024-01,0,0
1459,105966,DEMAZIN 2% ITCH RELIEF CREAM 25G SA,2024-02,0,0
1460,105966,DEMAZIN 2% ITCH RELIEF CREAM 25G SA,2024-03,0,0
1461,105966,DEMAZIN 2% ITCH RELIEF CREAM 25G SA,2024-04,0,0
1462,105966,DEMAZIN 2% ITCH RELIEF CREAM 25G SA,2024-05,0,0
1463,105966,DEMAZIN 2% ITCH RELIEF CREAM 25G SA,2024-06,0,0
1464,105966,DEMAZIN 2% ITCH RELIEF CREAM 25G SA,2024-07,0,0
1465,105966,DEMAZIN 2% ITCH RELIEF CREAM 25G SA,2024-08,0,0
1466,105966,DEMAZIN 2% ITCH RELIEF CREAM 25G SA,2024-09,0,0
