,Unnamed: 0,filename,sheet_name,file_year,project_name,gate_number,sku_name,sku_name.1,Market,list_price_AUD,forecast_volume_y1,forecast_volume_y2,forecast_volume_y3,forecast_net_sales_y1,forecast_net_sales_y2,forecast_net_sales_y3,launchyr_coop_listingfees_y1,launchyr_coop_listingfees_y2,launchyr_coop_listingfees_y3,one_time_costs_y1,one_time_costs_y2,one_time_costs_y3,matched_SKU_ID
366,366,G4 SC P&L - Dexterity Short Term - AU NZ - CANZ - Inno (R&D).xlsm,Project Summary,2024,Dexterity Short Term,G4,DURO-TUSS DX Dry Cough Liquid Forte 125mL_Australia,DURO-TUSS DX Dry Cough Liquid Forte 125mL,Australia,11.19,150255.0,50875.0,45833.0,1042439.139,352960.575,317980.18739999994,0.0,,,0.0,,,
367,367,G4 P&L - Lego - TH - AMENA - Exp (M).xlsm,Project Summary,2024,Lego,G4,Difflam For Children Throat Spray 30ml_TH,Difflam For Children Throat Spray 30ml,TH,10.44,27333.333333333336,81000.0,105300.0,237280.39770727567,700353.7908291026,916416.125121827,2707.3622927243428,10829.449170897373,8122.086878173029,0.0,,,104639
368,368,G2 P&L - Coaty - CANZ AMENA - MR - Inno (R&D).xlsm,Project Summary,2024,Coaty,G2,Sore Throat Coating Gel 10 Pack_Australia,Sore Throat Coating Gel 10 Pack,Australia,9.55,90000.0,110000.0,115500.0,488196.00000000006,596684.0,626518.2,0.0,,,0.0,,,
369,369,G2 P&L - Coaty - CANZ AMENA - MR - Inno (R&D).xlsm,Project Summary,2024,Coaty,G2,Sore Throat Coating Gel 10 Pack_NZ,Sore Throat Coating Gel 10 Pack,NZ,9.9,15000.0,18000.0,20000.0,103950.0,124740.0,138600.0,0.0,,,0.0,,,
370,370,G2 P&L - Coaty - CANZ AMENA - MR - Inno (R&D).xlsm,Project Summary,2024,Coaty,G2,Sore Throat Coating Gel Asia 6 or 8 pack_MY,Sore Throat Coating Gel Asia 6 or 8 pack,MY,4.34,0.0,20000.0,25000.0,0.0,65968.0,82460.0,0.0,,,0.0,,,
371,371,G2 P&L - Coaty - CANZ AMENA - MR - Inno (R&D).xlsm,Project Summary,2024,Coaty,G2,Sore Throat Coating Gel 10 Pack_SG,Sore Throat Coating Gel 10 Pack,SG,6.84,0.0,30000.0,35000.0,0.0,164160.0,191520.0,0.0,,,0.0,,,
372,372,G2 P&L - Coaty - CANZ AMENA - MR - Inno (R&D).xlsm,Project Summary,2024,Coaty,G2,Sore Throat Coating Gel Asia 6 or 8 pack_TH,Sore Throat Coating Gel Asia 6 or 8 pack,TH,4.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,
373,373,G2 P&L - Coaty - CANZ AMENA - MR - Inno (R&D).xlsm,Project Summary,2024,Coaty,G2,Sore Throat Coating Gel 10 Pack_HK ,Sore Throat Coating Gel 10 Pack,HK ,6.954,0.0,15000.0,18000.0,0.0,81361.8,97634.16,0.0,,,0.0,,,
374,374,G1 P&L - Lullaby - AU NZ MY TH SG - CANZ & AMENA - Inno (R&D).xlsm,Project Summary,2024,Lullaby,G1,Difflam Sore Throat + Sleep Lozenge_Australia,Difflam Sore Throat + Sleep Lozenge,Australia,7.37,80000.0,120000.0,195000.0,312488.0,468732.0,761689.5,0.0,,,0.0,,,
375,375,G1 P&L - Lullaby - AU NZ MY TH SG - CANZ & AMENA - Inno (R&D).xlsm,Project Summary,2024,Lullaby,G1,Difflam Sore Throat + Sleep Throat Spray_Australia,Difflam Sore Throat + Sleep Throat Spray,Australia,12.2,70000.0,100000.0,145000.0,503860.0,719800.0,1043710.0,0.0,,,0.0,,,
376,376,G1 P&L - Lullaby - AU NZ MY TH SG - CANZ & AMENA - Inno (R&D).xlsm,Project Summary,2024,Lullaby,G1,Difflam Sore Throat + Sleep Lozenge_NZ,Difflam Sore Throat + Sleep Lozenge,NZ,10.74,20000.0,25000.0,30000.0,167544.0,209430.0,251316.0,0.0,,,0.0,,,
377,377,G1 P&L - Lullaby - AU NZ MY TH SG - CANZ & AMENA - Inno (R&D).xlsm,Project Summary,2024,Lullaby,G1,Difflam Sore Throat + Sleep Throat Spray_NZ,Difflam Sore Throat + Sleep Throat Spray,NZ,15.72,15000.0,20000.0,25000.0,183924.0,245232.0,306540.0,0.0,,,0.0,,,
378,378,G1 P&L - Lullaby - AU NZ MY TH SG - CANZ & AMENA - Inno (R&D).xlsm,Project Summary,2024,Lullaby,G1,Difflam Sore Throat + Sleep Throat Spray_MY,Difflam Sore Throat + Sleep Throat Spray,MY,5.1584,0.0,15000.0,40000.0,0.0,58805.76,156815.36,0.0,,,0.0,,,
379,379,G1 P&L - Lullaby - AU NZ MY TH SG - CANZ & AMENA - Inno (R&D).xlsm,Project Summary,2024,Lullaby,G1,Difflam Sore Throat + Sleep Throat Spray_TH,Difflam Sore Throat + Sleep Throat Spray,TH,5.2309399999999995,0.0,25000.0,150000.0,0.0,107234.27,643405.6199999999,0.0,,,0.0,,,
380,380,G1 P&L - Lullaby - AU NZ MY TH SG - CANZ & AMENA - Inno (R&D).xlsm,Project Summary,2024,Lullaby,G1,Difflam Sore Throat + Sleep Throat Spray_SG,Difflam Sore Throat + Sleep Throat Spray,SG,8.892,30000.0,40000.0,45000.0,213408.0,284544.0,320112.0,0.0,,,0.0,,,
381,381,G1 P&L - Skippy - NZ - CANZ - Exp (M).xlsm,Project Summary,2024,Skippy,G1,Sea-Legs Double Strenght_NZ,Sea-Legs Double Strenght,NZ,12.99,63000.0,75000.0,90000.0,736533.0,876825.0,1052190.0,0.0,,,0.0,,,
382,382,G1 P&L - Yogi - CANZ & AMENA - Inno R&D I-L.xlsm,Project Summary,2024,Yogi,G1,DURO-TUSS Relief Dry Lozenges 24_Australia,DURO-TUSS Relief Dry Lozenges 24,Australia,8.61,80000.0,80000.0,82400.0,440000.0,440000.0,453200.0,0.0,,,0.0,,,105797
383,383,G1 P&L - Yogi - CANZ & AMENA - Inno R&D I-L.xlsm,Project Summary,2024,Yogi,G1,Difflam Sore Throat + Cough / Herbal Lozenges 16_Australia,Difflam Sore Throat + Cough / Herbal Lozenges 16,Australia,7.26,220000.0,210000.0,216300.0,782628.0,747054.0,769465.62,0.0,,,0.0,,,
384,384,G1 P&L - Yogi - CANZ & AMENA - Inno R&D I-L.xlsm,Project Summary,2024,Yogi,G1,"Difflam Sore Throat + Cough, Cold & Flu Lozenges 16_Australia","Difflam Sore Throat + Cough, Cold & Flu Lozenges 16",Australia,7.26,0.0,80000.0,82400.0,0.0,284592.0,293129.76,0.0,,,0.0,,,
385,385,G1 P&L - Yogi - CANZ & AMENA - Inno R&D I-L.xlsm,Project Summary,2024,Yogi,G1,Difflam Soothing Centre Filled Lozenges 16 H/L_Australia,Difflam Soothing Centre Filled Lozenges 16 H/L,Australia,7.26,0.0,180000.0,185400.0,0.0,640332.0,659541.96,0.0,,,0.0,,,
386,386,G1 P&L - Yogi - CANZ & AMENA - Inno R&D I-L.xlsm,Project Summary,2024,Yogi,G1,Difflam Soothing Centre Filled Lozenges 16 Berry_Australia,Difflam Soothing Centre Filled Lozenges 16 Berry,Australia,7.26,0.0,115000.0,118450.0,0.0,409101.0,421374.03,0.0,,,0.0,,,
387,387,G1 P&L - Yogi - CANZ & AMENA - Inno R&D I-L.xlsm,Project Summary,2024,Yogi,G1,DURO-TUSS Relief Dry Lozenges 24_NZ,DURO-TUSS Relief Dry Lozenges 24,NZ,9.9,0.0,20000.0,21000.0,0.0,138600.0,145530.0,0.0,,,0.0,,,105818
388,388,G1 P&L - Yogi - CANZ & AMENA - Inno R&D I-L.xlsm,Project Summary,2024,Yogi,G1,Difflam Sore Throat + Cough / Herbal Lozenges 16_NZ,Difflam Sore Throat + Cough / Herbal Lozenges 16,NZ,7.0200000000000005,0.0,20000.0,20600.0,0.0,98280.0,101228.4,0.0,,,0.0,,,
389,389,G1 P&L - Yogi - CANZ & AMENA - Inno R&D I-L.xlsm,Project Summary,2024,Yogi,G1,Difflam Soothing Centre Filled Lozenges 16 H/L_NZ,Difflam Soothing Centre Filled Lozenges 16 H/L,NZ,9.88,0.0,24000.0,24720.0,0.0,165984.0,170963.52,0.0,,,0.0,,,
390,390,G1 P&L - Yogi - CANZ & AMENA - Inno R&D I-L.xlsm,Project Summary,2024,Yogi,G1,Difflam Soothing Centre Filled Lozenges 16 Berry_NZ,Difflam Soothing Centre Filled Lozenges 16 Berry,NZ,9.88,0.0,24000.0,24720.0,0.0,165984.0,170963.52,0.0,,,0.0,,,
391,391,G1 P&L - Yogi - CANZ & AMENA - Inno R&D I-L.xlsm,Project Summary,2024,Yogi,G1,Difflam Herbals Soothing Throat Lozenges 12 Lemon Ginger_MY,Difflam Herbals Soothing Throat Lozenges 12 Lemon Ginger,MY,1.875,17500.0,35000.0,42000.0,-23750.0,52500.0,63000.0,50000.0,,,0.0,,,
392,392,G1 P&L - Yogi - CANZ & AMENA - Inno R&D I-L.xlsm,Project Summary,2024,Yogi,G1,Difflam Herbals Soothing Throat Lozenges 12 Manuka Honey_MY,Difflam Herbals Soothing Throat Lozenges 12 Manuka Honey,MY,1.875,17500.0,35000.0,42000.0,-23750.0,52500.0,63000.0,50000.0,,,0.0,,,
393,393,G1 P&L - Yogi - CANZ & AMENA - Inno R&D I-L.xlsm,Project Summary,2024,Yogi,G1,Difflam Herbals Soothing Throat Lozenges 12 Elderberry_MY,Difflam Herbals Soothing Throat Lozenges 12 Elderberry,MY,1.5,17500.0,35000.0,42000.0,-29000.0,42000.0,50400.0,50000.0,,,0.0,,,
394,394,G1 P&L - Yogi - CANZ & AMENA - Inno R&D I-L.xlsm,Project Summary,2024,Yogi,G1,Difflam Kids Soothing Throat Pops 8s Strawberry_MY,Difflam Kids Soothing Throat Pops 8s Strawberry,MY,6.870378852319571,17500.0,35000.0,42000.0,46185.303932473995,192370.607864948,230844.7294379376,50000.0,,,0.0,,,
395,395,G1 P&L - Yogi - CANZ & AMENA - Inno R&D I-L.xlsm,Project Summary,2024,Yogi,G1,Difflam Herbals Soothing Throat Lozenges 12 Lemon Ginger_SG,Difflam Herbals Soothing Throat Lozenges 12 Lemon Ginger,SG,6.2,10000.0,20000.0,24000.0,7120.0,94240.0,113088.0,40000.0,,,0.0,,,
396,396,G1 P&L - Yogi - CANZ & AMENA - Inno R&D I-L.xlsm,Project Summary,2024,Yogi,G1,Difflam Herbals Soothing Throat Lozenges 12 Manuka Honey_SG,Difflam Herbals Soothing Throat Lozenges 12 Manuka Honey,SG,6.2,10000.0,20000.0,24000.0,7120.0,94240.0,113088.0,40000.0,,,0.0,,,
397,397,G1 P&L - Yogi - CANZ & AMENA - Inno R&D I-L.xlsm,Project Summary,2024,Yogi,G1,Difflam Herbals Soothing Throat Lozenges 12 Elderberry_SG,Difflam Herbals Soothing Throat Lozenges 12 Elderberry,SG,6.2,10000.0,20000.0,24000.0,7120.0,94240.0,113088.0,40000.0,,,0.0,,,
398,398,G1 P&L - Yogi - CANZ & AMENA - Inno R&D I-L.xlsm,Project Summary,2024,Yogi,G1,Difflam Kids Soothing Throat Pops 8s Strawberry_SG,Difflam Kids Soothing Throat Pops 8s Strawberry,SG,5.7,10000.0,20000.0,24000.0,3320.0,86640.0,103968.0,40000.0,,,0.0,,,
399,399,G1 P&L - Yogi - CANZ & AMENA - Inno R&D I-L.xlsm,Project Summary,2024,Yogi,G1,Difflam Herbals Soothing Throat Lozenges 12 Lemon Ginger_PH,Difflam Herbals Soothing Throat Lozenges 12 Lemon Ginger,PH,1.83,37500.0,75000.0,90000.0,46527.5,107055.0,128466.0,7000.0,,,0.0,,,
400,400,G1 P&L - Yogi - CANZ & AMENA - Inno R&D I-L.xlsm,Project Summary,2024,Yogi,G1,Difflam Herbals Soothing Throat Lozenges 12 Manuka Honey_PH,Difflam Herbals Soothing Throat Lozenges 12 Manuka Honey,PH,1.8,37500.0,75000.0,90000.0,45650.0,105300.0,126360.0,7000.0,,,0.0,,,
401,401,G1 P&L - Yogi - CANZ & AMENA - Inno R&D I-L.xlsm,Project Summary,2024,Yogi,G1,Difflam Herbals Soothing Throat Lozenges 12 Elderberry_PH,Difflam Herbals Soothing Throat Lozenges 12 Elderberry,PH,1.8,37500.0,75000.0,90000.0,45650.0,105300.0,126360.0,7000.0,,,0.0,,,
402,402,G1 P&L - Yogi - CANZ & AMENA - Inno R&D I-L.xlsm,Project Summary,2024,Yogi,G1,Difflam Kids Soothing Throat Pops 8s Strawberry_PH,Difflam Kids Soothing Throat Pops 8s Strawberry,PH,5.52,25000.0,50000.0,60000.0,100640.0,215280.0,258336.0,7000.0,,,0.0,,,
403,403,G1 P&L - Yogi - CANZ & AMENA - Inno R&D I-L.xlsm,Project Summary,2024,Yogi,G1,Difflam Herbals Soothing Throat Lozenges 12 Lemon Ginger_HK ,Difflam Herbals Soothing Throat Lozenges 12 Lemon Ginger,HK ,3.2048225990019814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,
404,404,G1 P&L - Yogi - CANZ & AMENA - Inno R&D I-L.xlsm,Project Summary,2024,Yogi,G1,Difflam Herbals Soothing Throat Lozenges 12 Manuka Honey_HK ,Difflam Herbals Soothing Throat Lozenges 12 Manuka Honey,HK ,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,
405,405,G1 P&L - Yogi - CANZ & AMENA - Inno R&D I-L.xlsm,Project Summary,2024,Yogi,G1,Difflam Herbals Soothing Throat Lozenges 12 Elderberry_HK ,Difflam Herbals Soothing Throat Lozenges 12 Elderberry,HK ,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,
406,406,G1 P&L - Yogi - CANZ & AMENA - Inno R&D I-L.xlsm,Project Summary,2024,Yogi,G1,Difflam Kids Soothing Throat Pops 8s Strawberry_HK ,Difflam Kids Soothing Throat Pops 8s Strawberry,HK ,5.480679553060366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,
407,407,G1 P&L - Yogi - CANZ & AMENA - Inno R&D I-L.xlsm,Project Summary,2024,Yogi,G1,Difflam Herbals Soothing Throat Lozenges 12 Lemon Ginger_TH,Difflam Herbals Soothing Throat Lozenges 12 Lemon Ginger,TH,1.56,50000.0,100000.0,120000.0,14600.0,109200.0,131040.0,40000.0,,,0.0,,,
408,408,G1 P&L - Yogi - CANZ & AMENA - Inno R&D I-L.xlsm,Project Summary,2024,Yogi,G1,Difflam Herbals Soothing Throat Lozenges 12 Manuka Honey_TH,Difflam Herbals Soothing Throat Lozenges 12 Manuka Honey,TH,1.6,50000.0,100000.0,120000.0,16000.0,112000.0,134400.0,40000.0,,,0.0,,,
409,409,G1 P&L - Yogi - CANZ & AMENA - Inno R&D I-L.xlsm,Project Summary,2024,Yogi,G1,Difflam Herbals Soothing Throat Lozenges 12 Elderberry_TH,Difflam Herbals Soothing Throat Lozenges 12 Elderberry,TH,1.6,50000.0,100000.0,120000.0,16000.0,112000.0,134400.0,40000.0,,,0.0,,,
410,410,G1 P&L - Yogi - CANZ & AMENA - Inno R&D I-L.xlsm,Project Summary,2024,Yogi,G1,Difflam Kids Soothing Throat Pops 8s Strawberry_TH,Difflam Kids Soothing Throat Pops 8s Strawberry,TH,5.05,50000.0,100000.0,120000.0,136750.0,353500.0,424200.0,40000.0,,,0.0,,,
411,411,G3 P&L - Cocktail - SG - AMENA - Exp (M).xlsm,Project Summary,2024,Cocktail,G3,Difflam Plus Spray/ Watermelon flavour 30ml_SG,Difflam Plus Spray/ Watermelon flavour 30ml,SG,24.235955056179776,12500.0,30750.0,33750.0,219941.29213483143,541055.5786516854,593841.488764045,0.0,,,0.0,,,
412,412,G1 P&L - Herbie - AU NZ - CANZ - Reno (F).xlsm  -  Restored version.xlsm,Project Summary,2024,Herbie,G1,"Demazin Children's 2+ All in one Cold & Flu, Cough and Sore Throat 200mL _Australia","Demazin Children's 2+ All in one Cold & Flu, Cough and Sore Throat 200mL ",Australia,15.05,50000.0,55000.0,304790.0,398825.0,438707.5,2431157.435,0.0,,,60000.0,,,
413,413,G1 P&L - Herbie - AU NZ - CANZ - Reno (F).xlsm  -  Restored version.xlsm,Project Summary,2024,Herbie,G1,Demazin Children's 3+ Night time Cold and Flu + Immune Defence  200mL _Australia,Demazin Children's 3+ Night time Cold and Flu + Immune Defence  200mL ,Australia,14.3,0.0,40000.0,44000.0,0.0,303160.0,333476.0,0.0,,,0.0,,,
414,414,G3 P&L - Cellophane - AU - CANZ - Reno (F).xlsm,Project Summary,2024,Cellophane,G3,INVISZINC FACE & BODY SPF50 150G GR_Australia,INVISZINC FACE & BODY SPF50 150G GR,Australia,19.75,13113.0,18040.0,18040.0,214594.8525,295720.7,295720.7,360.0,,,0.0,,,103344
415,415,G3 P&L - Cellophane - AU - CANZ - Reno (F).xlsm,Project Summary,2024,Cellophane,G3,INVISZINC JUNIOR SPF50 60G_Australia,INVISZINC JUNIOR SPF50 60G,Australia,11.0,11336.0,15443.0,15443.0,103137.68,140994.59,140994.59,360.0,,,0.0,,,101643
416,416,G3 P&L - Cellophane - AU - CANZ - Reno (F).xlsm,Project Summary,2024,Cellophane,G3,INVISZINC FACE & BODY SPF50 75G GR_Australia,INVISZINC FACE & BODY SPF50 75G GR,Australia,12.31,21853.0,29940.0,29940.0,222918.6569,305905.962,305905.962,360.0,,,0.0,,,103343
417,417,G3 P&L - Cellophane - AU - CANZ - Reno (F).xlsm,Project Summary,2024,Cellophane,G3,INVISZINC 4HR WATER RES SPF50+ 50ML_Australia,INVISZINC 4HR WATER RES SPF50+ 50ML,Australia,14.25,21058.0,21058.0,21058.0,249063.495,249063.495,249063.495,0.0,,,0.0,,,
418,418,G3 P&L - Cellophane - AU - CANZ - Reno (F).xlsm,Project Summary,2024,Cellophane,G3,INVISZINC 4HR WATER RES SPF50+ 100ML_Australia,INVISZINC 4HR WATER RES SPF50+ 100ML,Australia,17.9,93792.0,93792.0,93792.0,1393467.744,1393467.744,1393467.744,0.0,,,0.0,,,
419,419,G1 P&L - Hulk - AU - CANZ - Reno (P).xlsm,Project Summary,2024,Hulk,G1,Difflam +anaes Loz Blackcurrant 32_Australia,Difflam +anaes Loz Blackcurrant 32,Australia,14.58,232100.0,217330.0,223849.9,1928890.26,1806142.698,1860326.97894,0.0,,,0.0,,,105813
420,420,G1 P&L - Hulk - AU - CANZ - Reno (P).xlsm,Project Summary,2024,Hulk,G1,Difflam Reg Loz Strawberry 32_Australia,Difflam Reg Loz Strawberry 32,Australia,10.33,82500.0,77250.0,79567.5,485768.25,454855.725,468501.39675,0.0,,,0.0,,,105814
421,421,G1 P&L - Clear - CANZ & AMENA - MR - Inno (I-L).xlsm,Project Summary,2024,Clear,G1,50mL Clear Spray (Lavipharm or alternative)_Australia,50mL Clear Spray (Lavipharm or alternative),Australia,6.82,0.0,40000.0,60000.0,0.0,272800.0,409200.0,0.0,,,0.0,,,
422,422,G1 P&L - Clear - CANZ & AMENA - MR - Inno (I-L).xlsm,Project Summary,2024,Clear,G1,50mL Clear Spray (Lavipharm or alternative)_NZ,50mL Clear Spray (Lavipharm or alternative),NZ,6.82,0.0,3000.0,5000.0,0.0,20460.0,34100.0,0.0,,,0.0,,,
423,423,G1 P&L - Clear - CANZ & AMENA - MR - Inno (I-L).xlsm,Project Summary,2024,Clear,G1,50mL Clear Spray (Lavipharm or alternative)_Canada,50mL Clear Spray (Lavipharm or alternative),Canada,4.57,0.0,25000.0,25000.0,0.0,114250.0,114250.0,0.0,,,0.0,,,
424,424,G1 P&L - Clear - CANZ & AMENA - MR - Inno (I-L).xlsm,Project Summary,2024,Clear,G1,50mL Clear Spray (Lavipharm or alternative)_TH,50mL Clear Spray (Lavipharm or alternative),TH,5.19,0.0,18000.0,31000.0,0.0,93420.0,160890.0,0.0,,,0.0,,,
425,425,G1 P&L - Clear - CANZ & AMENA - MR - Inno (I-L).xlsm,Project Summary,2024,Clear,G1,50mL Clear Spray (Lavipharm or alternative)_PH,50mL Clear Spray (Lavipharm or alternative),PH,4.74,0.0,3000.0,5000.0,0.0,14220.0,23700.0,0.0,,,0.0,,,
426,426,G1 P&L - Clear - CANZ & AMENA - MR - Inno (I-L).xlsm,Project Summary,2024,Clear,G1,30mL Clear Spray (MBF)_ID,30mL Clear Spray (MBF),ID,2.7,335000.0,419663.0,503595.0,904500.0,1133090.1,1359706.5,0.0,,,0.0,,,
427,427,G1 P&L - Clear - CANZ & AMENA - MR - Inno (I-L).xlsm,Project Summary,2024,Clear,G1,10g Clear Gel (MBF)_ID,10g Clear Gel (MBF),ID,1.9,253000.0,303924.0,364709.0,480700.0,577455.6,692947.1,0.0,,,0.0,,,
428,428,G1 P&L - Clear - CANZ & AMENA - MR - Inno (I-L).xlsm,Project Summary,2024,Clear,G1,50mL Clear Spray (Lavipharm or alternative)_Wave 2,50mL Clear Spray (Lavipharm or alternative),Wave 2,6.98,501000.0,930000.0,1398000.0,3496980.0,6491400.0,9758040.0,0.0,0.0,0.0,0.0,,,
429,429,G1 P&L - Clear - CANZ & AMENA - MR - Inno (I-L).xlsm,Project Summary,2024,Clear,G1,50mL Clear Spray (Lavipharm or alternative)_Wave 3,50mL Clear Spray (Lavipharm or alternative),Wave 3,9.05,0.0,111000.0,205000.0,0.0,1004550.0,1855250.0,0.0,0.0,0.0,0.0,,,
430,430,G1 P&L - Clear - CANZ & AMENA - MR - Inno (I-L).xlsm,Project Summary,2024,Clear,G1,50mL Clear Spray (Lavipharm or alternative)_Wave 4,50mL Clear Spray (Lavipharm or alternative),Wave 4,5.3,0.0,0.0,688000.0,0.0,0.0,3646400.0,0.0,0.0,0.0,0.0,,,
431,431,G1 P&L - Clear - CANZ & AMENA - MR - Inno (I-L).xlsm,Project Summary,2024,Clear,G1,50mL Clear Spray (Lavipharm or alternative)_UAE,50mL Clear Spray (Lavipharm or alternative),UAE,9.31,0.0,9000.0,16000.0,0.0,83790.0,148960.0,0.0,0.0,0.0,0.0,,,
432,432,G2 P&L - Duo Duo - CANZ & AMENA - MR - Inno R&D.xlsm,Project Summary,2024,Duo Duo,G2,DURO-TUSS Dry Cough + Sore Throat Liquid 200mL_Australia,DURO-TUSS Dry Cough + Sore Throat Liquid 200mL,Australia,15.4,0.0,0.0,75000.0,0.0,0.0,658350.0,0.0,,,0.0,,,
433,433,G2 P&L - Duo Duo - CANZ & AMENA - MR - Inno R&D.xlsm,Project Summary,2024,Duo Duo,G2,DURO-TUSS Dry Cough + Sore Throat Liquid 200mL HERBAL_Australia,DURO-TUSS Dry Cough + Sore Throat Liquid 200mL HERBAL,Australia,14.3,121000.0,155000.0,163000.0,986271.0,1263405.0,1328613.0,0.0,,,0.0,,,
434,434,G2 P&L - Duo Duo - CANZ & AMENA - MR - Inno R&D.xlsm,Project Summary,2024,Duo Duo,G2,DURO-TUSS Dry Cough + Sore Throat Liquid 200mL_NZ,DURO-TUSS Dry Cough + Sore Throat Liquid 200mL,NZ,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,
435,435,G2 P&L - Duo Duo - CANZ & AMENA - MR - Inno R&D.xlsm,Project Summary,2024,Duo Duo,G2,DURO-TUSS Dry Cough + Sore Throat Liquid 200mL HERBAL_NZ,DURO-TUSS Dry Cough + Sore Throat Liquid 200mL HERBAL,NZ,10.3,14000.0,13200.0,13860.0,112476.0,106048.8,111351.24,0.0,,,0.0,,,
436,436,G2 P&L - Duo Duo - CANZ & AMENA - MR - Inno R&D.xlsm,Project Summary,2024,Duo Duo,G2,DURO-TUSS Dry Cough + Sore Throat Liquid 100mL HERBAL_MY,DURO-TUSS Dry Cough + Sore Throat Liquid 100mL HERBAL,MY,5.8,0.0,50000.0,150000.0,0.0,240700.0,722100.0,0.0,,,0.0,,,
437,437,G2 P&L - Duo Duo - CANZ & AMENA - MR - Inno R&D.xlsm,Project Summary,2024,Duo Duo,G2,DURO-TUSS Dry Cough + Sore Throat Liquid 100mL_SG,DURO-TUSS Dry Cough + Sore Throat Liquid 100mL,SG,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,
438,438,G2 P&L - Duo Duo - CANZ & AMENA - MR - Inno R&D.xlsm,Project Summary,2024,Duo Duo,G2,DURO-TUSS Dry Cough + Sore Throat Liquid 100mL_HK,DURO-TUSS Dry Cough + Sore Throat Liquid 100mL,HK,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,
439,439,G2 SC P&L - Herbie - AU NZ - CANZ - Reno (F).xlsm,Project Summary,2024,Herbie,G2,"Demazin Children 4 in One Cold&Flu, Cough and Sore Throat 200mL _Australia","Demazin Children 4 in One Cold&Flu, Cough and Sore Throat 200mL ",Australia,15.1,0.0,0.0,104000.0,0.0,0.0,832312.0,0.0,,,0.0,,,
440,440,G2 SC P&L - Herbie - AU NZ - CANZ - Reno (F).xlsm,Project Summary,2024,Herbie,G2,Demazin Children Cold&Flu Night time 200mL_Australia,Demazin Children Cold&Flu Night time 200mL,Australia,14.3,0.0,0.0,48000.0,0.0,0.0,363792.0,0.0,,,0.0,,,
441,441,G2 SC P&L - Herbie - AU NZ - CANZ - Reno (F).xlsm,Project Summary,2024,Herbie,G2,Nyal 3-in-1 Cough Relief 240mL_Australia,Nyal 3-in-1 Cough Relief 240mL,Australia,9.4,130913.0,131178.0,137386.0,738349.32,739843.9199999999,774857.04,0.0,,,20000.0,,,105891
442,442,G3 SC P&L - Glow - ANZ - CANZ -Inno (I-L).xlsm,Project Summary,2024,Glow,G3,1 DermaVeen Hyaluronic Acid + Pro-Vitamin B5 Hydrating Serum 30ml_Australia,1 DermaVeen Hyaluronic Acid + Pro-Vitamin B5 Hydrating Serum 30ml,Australia,19.13,27019.0,33218.0,38200.0,294617.87789999996,362212.3938,416536.62,0.0,,,0.0,,,105733
443,443,G3 SC P&L - Glow - ANZ - CANZ -Inno (I-L).xlsm,Project Summary,2024,Glow,G3,2 DermaVeen Vitamin C + Niacinamide Brightening Serum 30ml _Australia,2 DermaVeen Vitamin C + Niacinamide Brightening Serum 30ml ,Australia,19.13,22385.0,26633.0,30628.0,244088.2785,290408.8953,333970.7748,0.0,,,0.0,,,105734
444,444,G3 SC P&L - Glow - ANZ - CANZ -Inno (I-L).xlsm,Project Summary,2024,Glow,G3,1 DermaVeen Hyaluronic Acid + Pro-Vitamin B5 Hydrating Serum 30ml_NZ,1 DermaVeen Hyaluronic Acid + Pro-Vitamin B5 Hydrating Serum 30ml,NZ,14.293633927746466,4829.0,7830.900000000001,10180.170000000002,51767.96867781576,83949.01344359235,109133.71747667008,0.0,,,0.0,,,
445,445,G3 SC P&L - Glow - ANZ - CANZ -Inno (I-L).xlsm,Project Summary,2024,Glow,G3,2 DermaVeen Vitamin C + Niacinamide Brightening Serum 30ml _NZ,2 DermaVeen Vitamin C + Niacinamide Brightening Serum 30ml ,NZ,14.293633927746466,4819.0,6424.2,8030.25,51660.766423357665,68868.87230897164,86086.09038621455,0.0,,,0.0,,,
446,446,G4 P&L - Pooh Bear Honey - ANZ - CANZ - Inno (R&D).xlsm,Project Summary,2024,Pooh Bear Honey,G4,DURO-TUSS Relief Dry Cough Night Time - AU_Australia,DURO-TUSS Relief Dry Cough Night Time - AU,Australia,14.31,223580.0,238292.0,283219.0,1774478.4072000002,1923216.60528,2285815.23396,30000.0,,,0.0,,,
447,447,G4 P&L - Pooh Bear Honey - ANZ - CANZ - Inno (R&D).xlsm,Project Summary,2024,Pooh Bear Honey,G4,DURO-TUSS Relief Dry Cough Honey - AU_Australia,DURO-TUSS Relief Dry Cough Honey - AU,Australia,14.31,17143.0,132825.0,143981.0,118358.41012000002,1072009.323,1162047.61404,20000.0,,,0.0,,,105780
